FlatFileSource_Name,FlatFileSource_ConnectionName,FlatFileSource_DataType,FlatFileSource_ColumnDelimiter,FlatFileSource_Property,FlatFileSource_Format,OleDbSource_Name,OleDbSource_ConnectionName,OleDbSource_ReadSolids,OleDbSource_Property,MergeJoinTransform_Name,MergeJoinTransform_JoinType,MergeJoinTransform_JoinInput,MergeJoinTransform_JoinCondition,LookupTransform_Name,LookupTransform_InputName,LookupTransform_DestinationName,LookupTransform_LookupOutputColumn,LookupTransform_LookupSource,LookupTransform_LookupCondition,ExpressionTransform_Name,ExpressionTransform_InputName,OleDbDestination_Name,OleDbDestination_ConnectionName,OleDbDestination_Property,FlatFileDestination_Name,FlatFileDestination_ConnectionName,FlatFileDestination_DataType,FlatFileDestination_Format,FlatFileDestination_Property,xml_filename
MarketingInspectionOrders,s3://source-delta-lake/MarketingInspectionOrders/,Text,:,"[{'@Name': 'FileName', '#text': 'MarketingInspectionOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '120'}]",FixedWidth,MarketingInspectionOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT MarketingOrderID ,  CampaignID FROM MarketingOrders group by CampaignID limit 100 offset 7600'}",MergeJoin2,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'InspectionInspectionOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'MarketingInspectionOrders'}]",{'@JoinExpression': 'ProductData.MarketingOrderID  = InventoryData.MarketingOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' FacilityID', '@DataType': 'Int16'}","{'@Name': 'MarketingInspectionOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.InspectionOrderID  = MarketingInspectionOrders.InspectionOrderID '},ExpressionTransform2,LookUp,MarketingInspectionOrders,DatabaseConnection,"[{'@Name': 'InspectionInspectionOrders', '#text': 'ProcessedInspectionOrders'}, {'@Name': 'MarketingInspectionOrders', '#text': 'ProcessedInspectionOrders'}]",MarketingInspectionOrders,s3://delta-lake/MarketingInspectionOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'MarketingInspectionOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml239.xml
SubscriptionRenewals,s3://source-delta-lake/SubscriptionRenewals/,Text,",","[{'@Name': 'FileName', '#text': 'SubscriptionRenewals.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,SubscriptionRenewals,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT RenewalID ,  SubscriptionID FROM SubscriptionRenewals'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'SubscriptionRenewals'}, {'@OutputName': 'InventoryData', '@SourceName': 'LicenseSubscriptionRenewals'}]",{'@JoinExpression': 'ProductData.LicenseOrderID  = InventoryData.LicenseOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' SubscriptionID', '@DataType': 'Int32'}","{'@Name': 'SubscriptionRenewals', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.RenewalID  = SubscriptionRenewals.RenewalID '},ExpressionTransform1,MergeJoin,SubscriptionRenewals,DatabaseConnection,"[{'@Name': 'SubscriptionRenewals', '#text': 'ProcessedSubscriptionRenewals'}, {'@Name': 'LicenseSubscriptionRenewals', '#text': 'ProcessedSubscriptionRenewals'}]",SubscriptionRenewals,s3://delta-lake/SubscriptionRenewals/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'SubscriptionRenewals.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml240.xml
LicenseSubscriptionRenewals,s3a://source-delta-lake/LicenseSubscriptionRenewals/,Text,;,"[{'@Name': 'FileName', '#text': 'LicenseSubscriptionRenewals.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '120'}]",FixedWidth,LicenseSubscriptionRenewals,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT LicenseOrderID ,  ProductID FROM LicenseOrders limit 100 offset 501'}",MergeJoin2,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'SubscriptionRenewals'}, {'@OutputName': 'InventoryData', '@SourceName': 'LicenseSubscriptionRenewals'}]",{'@JoinExpression': 'ProductData.LicenseOrderID  = InventoryData.LicenseOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' SubscriptionID', '@DataType': 'Int16'}","{'@Name': 'LicenseSubscriptionRenewals', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.RenewalID  = LicenseSubscriptionRenewals.RenewalID '},ExpressionTransform2,MultiCast,LicenseSubscriptionRenewals,DatabaseConnection,"[{'@Name': 'SubscriptionRenewals', '#text': 'ProcessedSubscriptionRenewals'}, {'@Name': 'LicenseSubscriptionRenewals', '#text': 'ProcessedSubscriptionRenewals'}]",LicenseSubscriptionRenewals,s3://delta-lake/LicenseSubscriptionRenewals/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'LicenseSubscriptionRenewals.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml240.xml
LeaseLeaseOrders,s3://source-delta-lake/LeaseLeaseOrders/,Text,",","[{'@Name': 'FileName', '#text': 'LeaseLeaseOrders.csv.gzip'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,LeaseLeaseOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT LeaseOrderID ,  PropertyID FROM LeaseOrders'}",MergeJoin1,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'LeaseLeaseOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'AdvertisementLeaseOrders'}]",{'@JoinExpression': 'ProductData.AdvertisementOrderID  = InventoryData.AdvertisementOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' PropertyID', '@DataType': 'Float8'}","{'@Name': 'LeaseLeaseOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.LeaseOrderID  = LeaseLeaseOrders.LeaseOrderID '},ExpressionTransform1,Sort,LeaseLeaseOrders,DatabaseConnection,"[{'@Name': 'LeaseLeaseOrders', '#text': 'ProcessedLeaseOrders'}, {'@Name': 'AdvertisementLeaseOrders', '#text': 'ProcessedLeaseOrders'}]",LeaseLeaseOrders,s3://delta-lake/LeaseLeaseOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'LeaseLeaseOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml241.xml
AdvertisementLeaseOrders,s3a://source-delta-lake/AdvertisementLeaseOrders/,Text,;,"[{'@Name': 'FileName', '#text': 'AdvertisementLeaseOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '130'}]",FixedWidth,AdvertisementLeaseOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT AdvertisementOrderID ,  AdvertisementID FROM AdvertisementOrders where orgname = 'walmart' and id > 4501 order by AdvertisementOrderID desc'}",MergeJoin2,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'LeaseLeaseOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'AdvertisementLeaseOrders'}]",{'@JoinExpression': 'ProductData.AdvertisementOrderID  = InventoryData.AdvertisementOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' PropertyID', '@DataType': 'Float32'}","{'@Name': 'AdvertisementLeaseOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.LeaseOrderID  = AdvertisementLeaseOrders.LeaseOrderID '},ExpressionTransform2,LookUp,AdvertisementLeaseOrders,DatabaseConnection,"[{'@Name': 'LeaseLeaseOrders', '#text': 'ProcessedLeaseOrders'}, {'@Name': 'AdvertisementLeaseOrders', '#text': 'ProcessedLeaseOrders'}]",AdvertisementLeaseOrders,s3://delta-lake/AdvertisementLeaseOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'AdvertisementLeaseOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml241.xml
EventEventOrders,s3a://source-delta-lake/data/EventEventOrders/,Text,:,"[{'@Name': 'FileName', '#text': 'EventEventOrders.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,EventEventOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT EventOrderID ,  EventID FROM EventOrders'}",MergeJoin1,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'EventEventOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'TravelEventOrders'}]",{'@JoinExpression': 'ProductData.TravelOrderID  = InventoryData.TravelOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' EventID', '@DataType': 'Int16'}","{'@Name': 'EventEventOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.EventOrderID  = EventEventOrders.EventOrderID '},ExpressionTransform1,MultiCast,EventEventOrders,DatabaseConnection,"[{'@Name': 'EventEventOrders', '#text': 'ProcessedEventOrders'}, {'@Name': 'TravelEventOrders', '#text': 'ProcessedEventOrders'}]",EventEventOrders,s3://delta-lake/EventEventOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'EventEventOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml242.xml
TravelEventOrders,s3a://source-delta-lake/data/TravelEventOrders/,Text,|,"[{'@Name': 'FileName', '#text': 'TravelEventOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '120'}]",FixedWidth,TravelEventOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT TravelOrderID ,  EmployeeID FROM TravelOrders where agent = 'rajesh' and country like 'A%''}",MergeJoin2,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'EventEventOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'TravelEventOrders'}]",{'@JoinExpression': 'ProductData.TravelOrderID  = InventoryData.TravelOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' EventID', '@DataType': 'Int8'}","{'@Name': 'TravelEventOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.EventOrderID  = TravelEventOrders.EventOrderID '},ExpressionTransform2,MultiCast,TravelEventOrders,DatabaseConnection,"[{'@Name': 'EventEventOrders', '#text': 'ProcessedEventOrders'}, {'@Name': 'TravelEventOrders', '#text': 'ProcessedEventOrders'}]",TravelEventOrders,s3://delta-lake/TravelEventOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'TravelEventOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml242.xml
FacilityFacilityOrders,s3a://source-delta-lake/FacilityFacilityOrders/,Text,;,"[{'@Name': 'FileName', '#text': 'FacilityFacilityOrders.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,FacilityFacilityOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT FacilityOrderID ,  FacilityID FROM FacilityOrders'}",MergeJoin1,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'FacilityFacilityOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'MembershipFacilityOrders'}]",{'@JoinExpression': 'ProductData.MembershipOrderID  = InventoryData.MembershipOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' FacilityID', '@DataType': 'Float16'}","{'@Name': 'FacilityFacilityOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.FacilityOrderID  = FacilityFacilityOrders.FacilityOrderID '},ExpressionTransform1,MergeJoin,FacilityFacilityOrders,DatabaseConnection,"[{'@Name': 'FacilityFacilityOrders', '#text': 'ProcessedFacilityOrders'}, {'@Name': 'MembershipFacilityOrders', '#text': 'ProcessedFacilityOrders'}]",FacilityFacilityOrders,s3://delta-lake/FacilityFacilityOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'FacilityFacilityOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml243.xml
MembershipFacilityOrders,s3a://source-delta-lake/data/MembershipFacilityOrders/,Text,|,"[{'@Name': 'FileName', '#text': 'MembershipFacilityOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '190'}]",FixedWidth,MembershipFacilityOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT MembershipOrderID ,  MembershipID FROM MembershipOrders where MembershipID in (select MembershipID from members where vendor like '%nza%')'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'FacilityFacilityOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'MembershipFacilityOrders'}]",{'@JoinExpression': 'ProductData.MembershipOrderID  = InventoryData.MembershipOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' FacilityID', '@DataType': 'Int8'}","{'@Name': 'MembershipFacilityOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.FacilityOrderID  = MembershipFacilityOrders.FacilityOrderID '},ExpressionTransform2,UnionAll,MembershipFacilityOrders,DatabaseConnection,"[{'@Name': 'FacilityFacilityOrders', '#text': 'ProcessedFacilityOrders'}, {'@Name': 'MembershipFacilityOrders', '#text': 'ProcessedFacilityOrders'}]",MembershipFacilityOrders,s3://delta-lake/MembershipFacilityOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'MembershipFacilityOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml243.xml
ConsultingConsultingOrders,s3a://source-delta-lake/ConsultingConsultingOrders/,Text,|,"[{'@Name': 'FileName', '#text': 'ConsultingConsultingOrders.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,ConsultingConsultingOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT ConsultingOrderID ,  ConsultantID FROM ConsultingOrders'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'ConsultingConsultingOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'SupplyConsultingOrders'}]",{'@JoinExpression': 'ProductData.SupplyOrderID  = InventoryData.SupplyOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' ConsultantID', '@DataType': 'Int32'}","{'@Name': 'ConsultingConsultingOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.ConsultingOrderID  = ConsultingConsultingOrders.ConsultingOrderID '},ExpressionTransform1,Sort,ConsultingConsultingOrders,DatabaseConnection,"[{'@Name': 'ConsultingConsultingOrders', '#text': 'ProcessedConsultingOrders'}, {'@Name': 'SupplyConsultingOrders', '#text': 'ProcessedConsultingOrders'}]",ConsultingConsultingOrders,s3://delta-lake/ConsultingConsultingOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'ConsultingConsultingOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml244.xml
SupplyConsultingOrders,s3://source-delta-lake/SupplyConsultingOrders/,Text,;,"[{'@Name': 'FileName', '#text': 'SupplyConsultingOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '170'}]",FixedWidth,SupplyConsultingOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT SupplyOrderID ,  SupplierID FROM SupplyOrders where source != 'japan''}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'ConsultingConsultingOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'SupplyConsultingOrders'}]",{'@JoinExpression': 'ProductData.SupplyOrderID  = InventoryData.SupplyOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' ConsultantID', '@DataType': 'Float8'}","{'@Name': 'SupplyConsultingOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.ConsultingOrderID  = SupplyConsultingOrders.ConsultingOrderID '},ExpressionTransform2,MergeJoin,SupplyConsultingOrders,DatabaseConnection,"[{'@Name': 'ConsultingConsultingOrders', '#text': 'ProcessedConsultingOrders'}, {'@Name': 'SupplyConsultingOrders', '#text': 'ProcessedConsultingOrders'}]",SupplyConsultingOrders,s3://delta-lake/SupplyConsultingOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'SupplyConsultingOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml244.xml
TrainingMaterialTrainingMaterialOrders,s3://source-delta-lake/data/TrainingMaterialTrainingMaterialOrders/,Text,:,"[{'@Name': 'FileName', '#text': 'TrainingMaterialTrainingMaterialOrders.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,TrainingMaterialTrainingMaterialOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT MaterialOrderID ,  TrainingMaterialID FROM TrainingMaterialOrders'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'TrainingMaterialTrainingMaterialOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'SurveyTrainingMaterialOrders'}]",{'@JoinExpression': 'ProductData.SurveyOrderID  = InventoryData.SurveyOrderID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' TrainingMaterialID', '@DataType': 'Int8'}","{'@Name': 'TrainingMaterialTrainingMaterialOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.MaterialOrderID  = TrainingMaterialTrainingMaterialOrders.MaterialOrderID '},ExpressionTransform1,Merge,TrainingMaterialTrainingMaterialOrders,DatabaseConnection,"[{'@Name': 'TrainingMaterialTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}, {'@Name': 'SurveyTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}]",TrainingMaterialTrainingMaterialOrders,s3://delta-lake/TrainingMaterialTrainingMaterialOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'TrainingMaterialTrainingMaterialOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml245.xml
SurveyTrainingMaterialOrders,s3a://source-delta-lake/SurveyTrainingMaterialOrders/,Text,;,"[{'@Name': 'FileName', '#text': 'SurveyTrainingMaterialOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '130'}]",FixedWidth,SurveyTrainingMaterialOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT SurveyOrderID ,  SurveyID FROM SurveyOrders where SurveyID between 32001 and 32491'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'TrainingMaterialTrainingMaterialOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'SurveyTrainingMaterialOrders'}]",{'@JoinExpression': 'ProductData.SurveyOrderID  = InventoryData.SurveyOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' TrainingMaterialID', '@DataType': 'Float16'}","{'@Name': 'SurveyTrainingMaterialOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.MaterialOrderID  = SurveyTrainingMaterialOrders.MaterialOrderID '},ExpressionTransform2,MergeJoin,SurveyTrainingMaterialOrders,DatabaseConnection,"[{'@Name': 'TrainingMaterialTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}, {'@Name': 'SurveyTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}]",SurveyTrainingMaterialOrders,s3://delta-lake/SurveyTrainingMaterialOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'SurveyTrainingMaterialOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml245.xml
CategoryCatalog,s3a://source-delta-lake/CategoryCatalog/,Text,:,"[{'@Name': 'FileName', '#text': 'CategoryCatalog.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CategoryCatalog,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT CategoryID ,  CategoryName FROM CategoryCatalog'}",MergeJoin1,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CategoryCatalog'}, {'@OutputName': 'InventoryData', '@SourceName': 'PromotionDetails'}]",{'@JoinExpression': 'ProductData.PromotionID  = InventoryData.PromotionID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' CategoryName', '@DataType': 'Int64'}","{'@Name': 'CategoryCatalog', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CategoryID  = CategoryCatalog.CategoryID '},ExpressionTransform1,Merge,CategoryCatalog,DatabaseConnection,"[{'@Name': 'CategoryCatalog', '#text': 'ProcessedCategoryCatalog'}, {'@Name': 'PromotionDetails', '#text': 'ProcessedCategoryCatalog'}]",CategoryCatalog,s3://delta-lake/CategoryCatalog/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CategoryCatalog.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml246.xml
PromotionDetails,s3://source-delta-lake/data/PromotionDetails/,Text,:,"[{'@Name': 'FileName', '#text': 'PromotionDetails.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '140'}]",FixedWidth,PromotionDetails,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT PromotionID ,  ProductID FROM PromotionDetails where ProductID <> (select ProductID from product where category = 'mobile')'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CategoryCatalog'}, {'@OutputName': 'InventoryData', '@SourceName': 'PromotionDetails'}]",{'@JoinExpression': 'ProductData.PromotionID  = InventoryData.PromotionID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' CategoryName', '@DataType': 'Text'}","{'@Name': 'PromotionDetails', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CategoryID  = PromotionDetails.CategoryID '},ExpressionTransform2,Merge,PromotionDetails,DatabaseConnection,"[{'@Name': 'CategoryCatalog', '#text': 'ProcessedCategoryCatalog'}, {'@Name': 'PromotionDetails', '#text': 'ProcessedCategoryCatalog'}]",PromotionDetails,s3://delta-lake/PromotionDetails/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'PromotionDetails.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml246.xml
CompetitorAnalysis,s3://source-delta-lake/CompetitorAnalysis/,Text,",","[{'@Name': 'FileName', '#text': 'CompetitorAnalysis.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CompetitorAnalysis,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT CompetitorID ,  AnalysisDate FROM CompetitorAnalysis'}",MergeJoin1,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CompetitorAnalysis'}, {'@OutputName': 'InventoryData', '@SourceName': 'CompetitorPricing'}]",{'@JoinExpression': 'ProductData.PricingID  = InventoryData.PricingID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' AnalysisDate', '@DataType': 'Int64'}","{'@Name': 'CompetitorAnalysis', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CompetitorID  = CompetitorAnalysis.CompetitorID '},ExpressionTransform1,Merge,CompetitorAnalysis,DatabaseConnection,"[{'@Name': 'CompetitorAnalysis', '#text': 'ProcessedCompetitorAnalysis'}, {'@Name': 'CompetitorPricing', '#text': 'ProcessedCompetitorAnalysis'}]",CompetitorAnalysis,s3://delta-lake/CompetitorAnalysis/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CompetitorAnalysis.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml247.xml
